Crop_Name,State,District,Year,Rabi_Area,Rabi_Production,Rabi_Yield,Kharif_Area,Kharif_Production,Kharif_Yield,Winter_Area,Winter_Production,Winter_Yield,Summer_Area,Summer_Production,Summer_Yield,Year_Area,Year_Production,Year_Yield
wheat,Uttar Pradesh,Ballia,2022,147717.0,514646.0,3.484,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,1997,142754.0,182185.0,1.2762,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,1998,146137.0,232006.0,1.5876,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,1999,144563.0,224284.0,1.5515,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2000,132364.0,182959.0,1.3822,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2001,134889.0,247694.0,1.8363,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2002,137314.0,203978.0,1.4855,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2003,137249.0,247951.0,1.8066,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2004,135698.0,210958.0,1.5546,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2005,130729.0,183347.0,1.4025,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2006,127107.0,186396.0,1.4664,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2007,110480.0,147104.0,1.3315,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2008,143002.0,258771.0,1.8096,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2009,141321.0,236833.0,1.6759,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2010,145680.0,264359.0,1.8147,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2011,151114.0,315099.0,2.0852,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2012,153753.0,343012.0,2.2309,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2013,164065.0,311815.0,1.9006,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2014,151692.0,137988.0,0.9097,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2015,22873.0,27447.0,1.2,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2016,197157.0,462309.0,2.3449,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2017,158943.0,363699.0,2.2882,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2018,159768.0,489299.0,3.0626,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2019,161834.0,461299.0,2.8504,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2020,161837.0,454302.0,2.8072,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2021,167353.0,505406.0,3.02,,,,,,,,,,,,
wheat,Uttar Pradesh,Banda,2022,193742.0,635086.0,3.278,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,1997,111082.9987,257673.2307,2.3196,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,1998,117687.4524,295077.8037,2.5073,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,1999,119053.9212,318408.1847,2.6745,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2000,115886.1584,326194.0008,2.8148,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2001,115686.2086,339787.9642,2.9372,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2002,119906.9819,330952.6301,2.7601,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2003,140359.4835,425200.5587,3.0294,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2004,143070.5926,376956.7885,2.6348,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2005,141484.0917,411152.561,2.906,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2006,144833.4683,428127.334,2.956,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2007,144809.0203,420959.7032,2.907,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2008,133734.9476,411101.0455,3.074,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2009,139223.5245,428669.5558,3.079,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2010,146171.9965,475335.5566,3.2519,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2011,140609.2024,493537.9687,3.51,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2012,141746.9078,526731.373,3.716,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2013,145407.1232,515759.4581,3.547,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2014,144460.6362,342371.5943,2.37,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2015,146357.9759,435122.0826,2.973,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2016,145788.6867,529941.9198,3.635,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2017,146990.1315,591194.6476,4.022,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2018,141769.6095,559991.1362,3.95,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2019,145262.1815,587004.4343,4.041,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2020,145663.8273,630870.2655,4.331,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2021,151530.4751,612486.2396,4.042,,,,,,,,,,,,
wheat,Uttar Pradesh,Barabanki,2022,144917.29,549816.4008,3.794,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,1997,192354.2117,472921.8575,2.4586,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,1998,202942.9987,528337.039,2.6034,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,1999,196891.0568,553961.9027,2.8135,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2000,200033.2649,543384.3911,2.7165,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2001,192856.0451,528261.9881,2.7392,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2002,190312.7101,506538.5095,2.6616,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2003,211109.9977,586550.8141,2.7784,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2004,220486.892,548967.3697,2.4898,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2005,189034.4517,487039.2133,2.5765,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2006,207325.0027,595882.5434,2.8741,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2007,205625.6259,589861.8111,2.8686,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2008,201744.3149,609288.4679,3.0201,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2009,227956.0492,643402.4459,2.8225,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2010,214828.0242,634848.7818,2.9551,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2011,209882.0112,688607.7621,3.2809,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2012,209625.1127,648559.4882,3.0939,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2013,209757.21,665896.4516,3.1746,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2014,222394.0854,420133.9619,1.8891,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2015,220047.961,654624.1307,2.9749,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2016,223580.3585,822578.7327,3.6791,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2017,204048.2404,754115.4341,3.6958,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2018,208575.181,820668.8369,3.9346,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2019,208705.5636,669731.9799,3.209,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2020,209621.89,816180.2704,3.8936,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2021,218090.7022,852888.4584,3.9107,,,,,,,,,,,,
wheat,Uttar Pradesh,Bareilly,2022,216814.4095,885068.3307,4.0821,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,1997,121029.8915,290361.2098,2.3991,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,1998,123636.9047,280062.2508,2.2652,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,1999,124053.5748,336764.5671,2.7147,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2000,124384.3104,318362.1852,2.5595,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2001,126798.4705,304476.9511,2.4013,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2002,128283.2503,265685.7934,2.0711,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2003,128015.4299,304293.9586,2.377,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2004,128032.7336,291737.4497,2.2786,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2005,115540.4538,268445.131,2.3234,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2006,129181.9706,308272.1025,2.3863,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2007,107891.374,258258.5188,2.3937,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2008,128386.4393,352486.6975,2.7455,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2009,131115.9007,320689.0752,2.4458,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2010,131063.4012,368274.447,2.8099,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2011,131511.1306,418137.2948,3.1795,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2012,134579.8835,401870.4797,2.9861,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2013,134359.1144,440965.4094,3.282,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2014,135310.1068,293478.6602,2.1689,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2015,127707.4747,344596.1116,2.6983,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2016,134603.8683,439714.8149,3.2667,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2017,134977.0574,532887.6861,3.948,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2018,134780.275,516305.2032,3.8307,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2019,135407.8808,431066.9172,3.1835,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2020,134909.3536,486020.5632,3.6026,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2021,140258.7986,517707.8755,3.6911,,,,,,,,,,,,
wheat,Uttar Pradesh,Basti,2022,158608.2479,552814.6973,3.4854,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,1997,114073.0,310899.0,2.7254,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,1998,114195.0,290315.0,2.5423,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,1999,113036.0,324302.0,2.869,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2000,115900.0,308876.0,2.665,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2001,108590.0,320197.0,2.9487,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2002,106237.0,290870.0,2.7379,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2003,114543.0,316007.0,2.7589,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2004,111552.0,297126.0,2.6636,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2005,105186.0,287999.0,2.738,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2006,112729.0,332889.0,2.953,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2007,108774.0,318164.0,2.925,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2008,110826.0,331036.0,2.987,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2009,106194.0,303821.0,2.861,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2010,111940.0,341193.0,3.048,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2011,109325.0,350059.0,3.202,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2012,103369.0,330057.0,3.193,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2013,147955.0,488843.0,3.304,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2014,116552.0,315040.0,2.703,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2015,99699.0,309067.0,3.1,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2016,148013.0,511681.0,3.457,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2017,157273.0,569328.0,3.62,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2018,148627.0,557500.0,3.751,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2019,145884.0,510448.0,3.499,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2020,155416.0,591669.0,3.807,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2021,160351.0,601797.0,3.753,,,,,,,,,,,,
wheat,Uttar Pradesh,Bijnor,2022,152517.0,577887.0,3.789,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,1997,268465.0,721587.0,2.6878,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,1998,281397.0,811227.0,2.8829,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,1999,283537.0,830389.0,2.9287,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2000,295959.0,902906.0,3.0508,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2001,291734.0,873953.0,2.9957,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2002,285781.0,772859.0,2.7044,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2003,300151.0,882748.0,2.941,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2004,300947.0,751553.0,2.4973,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2005,288649.0,784259.0,2.717,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2006,283638.0,848361.0,2.991,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2007,293775.0,837259.0,2.85,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2008,273380.0,873996.0,3.197,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2009,311520.0,1080351.0,3.468,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2010,306477.0,1040796.0,3.396,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2011,293435.0,1017926.0,3.469,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2012,230265.0,765401.0,3.324,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2013,245390.0,894447.0,3.645,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2014,255586.0,538009.0,2.105,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2015,251324.0,711498.0,2.831,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2016,233621.0,819776.0,3.509,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2017,222879.0,822869.0,3.692,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2018,226358.0,880759.0,3.891,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2019,250941.0,1023839.0,4.08,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2020,232327.0,907237.0,3.905,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2021,241713.0,939297.0,3.886,,,,,,,,,,,,
wheat,Uttar Pradesh,Budaun,2022,215342.0,912619.0,4.238,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,1997,170933.0,610783.0,3.5732,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,1998,171976.0,625440.0,3.6368,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,1999,176610.0,670049.0,3.7939,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2000,181942.0,688890.0,3.7863,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2001,174703.0,675234.0,3.865,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2002,180736.0,714495.0,3.9533,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2003,186200.0,662853.0,3.5599,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2004,190278.0,655038.0,3.4425,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2005,190249.0,635051.0,3.338,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2006,178444.0,672912.0,3.771,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2007,193808.0,692088.0,3.571,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2008,196585.0,777887.0,3.957,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2009,195439.0,725079.0,3.71,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2010,192422.0,759490.0,3.947,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2011,197682.0,833427.0,4.216,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2012,193944.0,781594.0,4.03,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2013,191272.0,788232.0,4.121,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2014,195559.0,534072.0,2.731,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2015,197838.0,765040.0,3.867,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2016,195357.0,834370.0,4.271,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2017,191410.0,869193.0,4.541,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2018,201066.0,910427.0,4.528,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2019,192762.0,843719.0,4.377,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2020,194116.0,854887.0,4.404,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2021,201958.0,896088.0,4.437,,,,,,,,,,,,
wheat,Uttar Pradesh,Bulandshahr,2022,195453.0,837712.0,4.286,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,1997,88884.0,173762.0,1.9549,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,1998,90866.0,193864.0,2.1335,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,1999,89290.0,197005.0,2.2064,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2000,90144.0,180098.0,1.9979,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2001,85526.0,171414.0,2.0042,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2002,93491.0,135281.0,1.447,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2003,94005.0,190076.0,2.022,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2004,92417.0,123189.0,1.333,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2005,94309.0,163179.0,1.7303,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2006,90871.0,205616.0,2.2627,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2007,93371.0,210889.0,2.2586,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2008,102060.0,237289.0,2.325,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2009,97225.0,201256.0,2.07,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2010,95572.0,242996.0,2.5425,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2011,92874.0,236179.0,2.543,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2012,101444.0,303318.0,2.99,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2013,102339.0,268640.0,2.625,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2014,95462.0,140204.0,1.4687,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2015,97645.0,187312.0,1.9183,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2016,98193.0,282313.0,2.8751,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2017,111873.0,376676.0,3.367,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2018,101842.0,381704.0,3.748,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2019,100039.0,340833.0,3.407,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2020,99917.0,363998.0,3.643,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2021,105445.0,371483.0,3.523,,,,,,,,,,,,
wheat,Uttar Pradesh,Chandauli,2022,114959.0,365340.0,3.178,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,1997,48096.0,78820.0,1.6388,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,1998,50445.0,95489.0,1.8929,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,1999,50387.0,98278.0,1.9505,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2000,51700.0,80421.0,1.5555,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2001,53575.0,111241.0,2.0764,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2002,56890.0,125996.0,2.2147,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2003,56834.0,128539.0,2.2617,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2004,52365.0,86467.0,1.6512,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2005,56020.0,85368.0,1.5239,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2006,52023.0,65182.0,1.2529,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2007,43151.0,51049.0,1.183,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2008,49309.0,84567.0,1.715,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2009,51978.0,97688.0,1.8794,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2010,48407.0,86336.0,1.7835,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2011,48561.0,121581.0,2.5037,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2012,54253.0,130500.0,2.4054,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2013,52387.0,102460.0,1.9558,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2014,54500.0,60877.0,1.117,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2015,59917.0,71499.0,1.1933,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2016,49779.0,154137.0,3.0964,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2017,49779.0,131412.0,2.6399,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2018,49808.0,135073.0,2.7119,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2019,53793.0,142714.0,2.653,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2020,49779.0,164687.0,3.3084,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2021,50750.0,161842.0,3.189,,,,,,,,,,,,
wheat,Uttar Pradesh,Chitrakoot,2022,79992.0,251175.0,3.14,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,1997,130934.0,301647.0,2.3038,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,1998,137653.0,326272.0,2.3702,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,1999,134676.0,359141.0,2.6667,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2000,139398.0,387008.0,2.7763,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2001,142765.0,374727.0,2.6248,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2002,141432.0,307774.0,2.1761,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2003,147656.0,378573.0,2.5639,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2004,147932.0,350355.0,2.3684,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2005,151399.0,330807.0,2.185,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2006,126116.0,316501.0,2.5096,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2007,146212.0,402668.0,2.754,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2008,152129.0,413334.0,2.717,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2009,147477.0,374592.0,2.54,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2010,148681.0,440839.0,2.965,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2011,148224.0,456975.0,3.083,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2012,155756.0,483934.0,3.107,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2013,156285.0,472628.0,3.0241,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2014,155105.0,291133.0,1.877,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2015,156721.0,398853.0,2.545,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2016,152148.0,508783.0,3.344,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2017,153401.0,482139.0,3.143,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2018,152006.0,505572.0,3.326,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2019,153059.0,513972.0,3.358,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2020,153125.0,533028.0,3.481,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2021,159816.0,534585.0,3.345,,,,,,,,,,,,
wheat,Uttar Pradesh,Deoria,2022,172605.0,636049.0,3.685,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,1997,194802.0,574644.0,2.9499,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,1998,189559.0,527475.0,2.7826,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,1999,200249.0,597906.0,2.9858,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2000,194161.0,629715.0,3.2433,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2001,217924.0,645729.0,2.9631,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2002,214649.0,594321.0,2.7688,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2003,217830.0,676277.0,3.1046,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2004,223926.0,564185.0,2.5195,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2005,206806.0,571819.0,2.765,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2006,227576.0,644495.0,2.832,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2007,222498.0,625664.0,2.812,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2008,228431.0,734406.0,3.215,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2009,135064.0,410189.0,3.037,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2010,136560.0,442318.0,3.239,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2011,135549.0,475641.0,3.509,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2012,136461.0,462193.0,3.387,,,,,,,,,,,,
wheat,Uttar Pradesh,Etah,2013,134108.0,484935.0,3.616,,,,,,,,,,,,
