Crop_Name,State,District,Year,Kharif_Area,Kharif_Production,Kharif_Yield,Year_Area,Year_Production,Year_Yield
coconut,Andhra Pradesh,Prakasam,2016,,,,32.2968,484.4526,15.0
coconut,Andhra Pradesh,Prakasam,2017,,,,16.9558,403.7105,23.8095
coconut,Andhra Pradesh,Prakasam,2018,,,,15.341,484.4526,31.5789
coconut,Andhra Pradesh,Prakasam,2019,,,,15.341,282.5973,18.4211
coconut,Andhra Pradesh,Prakasam,2020,,,,44.4082,777.5464,17.5091
coconut,Andhra Pradesh,Prakasam,2021,,,,40.3711,741.2125,18.36
coconut,Andhra Pradesh,Prakasam,2022,,,,16.1484,295.5161,18.3
coconut,Andhra Pradesh,Srikakulam,2000,,,,9405.1541,68666.2641,7.3009
coconut,Andhra Pradesh,Srikakulam,2001,,,,9452.9558,91329.5112,9.6615
coconut,Andhra Pradesh,Srikakulam,2002,,,,9478.5886,78161.7731,8.2461
coconut,Andhra Pradesh,Srikakulam,2003,,,,9497.2936,94328.7079,9.9322
coconut,Andhra Pradesh,Srikakulam,2004,,,,9521.5408,69012.3261,7.248
coconut,Andhra Pradesh,Srikakulam,2005,,,,9525.0047,74834.3063,7.8566
coconut,Andhra Pradesh,Srikakulam,2006,,,,9856.8454,86450.8258,8.7706
coconut,Andhra Pradesh,Srikakulam,2008,,,,10124.9505,76824.3139,7.5876
coconut,Andhra Pradesh,Srikakulam,2009,,,,10127.7216,98821.933,9.7576
coconut,Andhra Pradesh,Srikakulam,2010,,,,10127.7216,102206.9239,10.0918
coconut,Andhra Pradesh,Srikakulam,2011,,,,10139.4988,117562.2097,11.5945
coconut,Andhra Pradesh,Srikakulam,2012,,,,9990.5515,212648.8999,21.285
coconut,Andhra Pradesh,Srikakulam,2013,,,,9568.6497,173096.8183,18.09
coconut,Andhra Pradesh,Srikakulam,2014,,,,9567.957,116248.1484,12.1497
coconut,Andhra Pradesh,Srikakulam,2015,,,,10220.5538,121305.4278,11.8688
coconut,Andhra Pradesh,Srikakulam,2016,,,,10237.1805,141257.4342,13.7985
coconut,Andhra Pradesh,Srikakulam,2017,,,,10050.8232,68377.1886,6.8031
coconut,Andhra Pradesh,Srikakulam,2018,,,,10187.9933,145275.5466,14.2595
coconut,Andhra Pradesh,Srikakulam,2019,,,,10208.0838,74957.8868,7.343
coconut,Andhra Pradesh,Srikakulam,2020,,,,10437.3933,75264.0947,7.211
coconut,Andhra Pradesh,Srikakulam,2021,,,,10398.5978,53448.5155,5.14
coconut,Andhra Pradesh,Srikakulam,2022,,,,10375.0433,102028.1872,9.834
coconut,Andhra Pradesh,Visakhapatnam,2000,,,,17801.7201,217215.3569,12.2019
coconut,Andhra Pradesh,Visakhapatnam,2001,,,,17904.3152,232415.8326,12.981
coconut,Andhra Pradesh,Visakhapatnam,2002,,,,18260.0765,253145.472,13.8633
coconut,Andhra Pradesh,Visakhapatnam,2003,,,,18029.4221,252122.3778,13.9839
coconut,Andhra Pradesh,Visakhapatnam,2004,,,,18223.9099,248784.0499,13.6515
coconut,Andhra Pradesh,Visakhapatnam,2005,,,,18338.6835,136200.8143,7.427
coconut,Andhra Pradesh,Visakhapatnam,2006,,,,18301.7788,226239.6045,12.3616
coconut,Andhra Pradesh,Visakhapatnam,2008,,,,18531.3261,181916.7623,9.8167
coconut,Andhra Pradesh,Visakhapatnam,2009,,,,18543.5046,194628.6785,10.4958
coconut,Andhra Pradesh,Visakhapatnam,2010,,,,18743.5281,222667.4598,11.8797
coconut,Andhra Pradesh,Visakhapatnam,2011,,,,18725.8138,265699.4656,14.1889
coconut,Andhra Pradesh,Visakhapatnam,2012,,,,18273.7313,269391.3934,14.742
coconut,Andhra Pradesh,Visakhapatnam,2013,,,,18125.3744,266044.1371,14.678
coconut,Andhra Pradesh,Visakhapatnam,2014,,,,17295.3877,263979.3191,15.263
coconut,Andhra Pradesh,Visakhapatnam,2015,,,,18633.183,272044.4722,14.6
coconut,Andhra Pradesh,Visakhapatnam,2016,,,,18637.2425,257188.8543,13.7997
coconut,Andhra Pradesh,Visakhapatnam,2017,,,,18626.9092,272098.3531,14.6078
coconut,Andhra Pradesh,Visakhapatnam,2018,,,,18650.8973,282800.7161,15.1628
coconut,Andhra Pradesh,Visakhapatnam,2019,,,,18649.7901,331425.2417,17.771
coconut,Andhra Pradesh,Visakhapatnam,2020,,,,18546.0879,337538.8743,18.2
coconut,Andhra Pradesh,Visakhapatnam,2021,,,,18234.9813,331621.2056,18.186
coconut,Andhra Pradesh,Visakhapatnam,2022,,,,2983.745,42712.3926,14.315
coconut,Andhra Pradesh,Vizianagaram,2000,,,,3290.3098,28781.3773,8.7473
coconut,Andhra Pradesh,Vizianagaram,2000,,,,3842.536,33374.3786,8.6855
coconut,Andhra Pradesh,Vizianagaram,2001,,,,3366.027,34564.6447,10.2687
coconut,Andhra Pradesh,Vizianagaram,2001,,,,3928.0172,40235.332,10.2432
coconut,Andhra Pradesh,Vizianagaram,2002,,,,3402.8175,32560.2856,9.5686
coconut,Andhra Pradesh,Vizianagaram,2002,,,,3969.5939,37764.7113,9.5135
coconut,Andhra Pradesh,Vizianagaram,2003,,,,3399.0254,36578.2114,10.7614
coconut,Andhra Pradesh,Vizianagaram,2003,,,,3965.681,42538.7207,10.7267
coconut,Andhra Pradesh,Vizianagaram,2004,,,,3371.3235,30993.8144,9.1934
coconut,Andhra Pradesh,Vizianagaram,2004,,,,3935.1356,35853.7715,9.1112
coconut,Andhra Pradesh,Vizianagaram,2005,,,,3355.0225,27610.0066,8.2295
coconut,Andhra Pradesh,Vizianagaram,2005,,,,3916.9727,32172.5511,8.2136
coconut,Andhra Pradesh,Vizianagaram,2006,,,,3421.7697,35917.5502,10.4968
coconut,Andhra Pradesh,Vizianagaram,2006,,,,3997.3849,41662.613,10.4225
coconut,Andhra Pradesh,Vizianagaram,2008,,,,3449.2561,28353.5694,8.2202
coconut,Andhra Pradesh,Vizianagaram,2008,,,,4032.7934,33038.5447,8.1925
coconut,Andhra Pradesh,Vizianagaram,2009,,,,3526.3033,36690.6376,10.4048
coconut,Andhra Pradesh,Vizianagaram,2009,,,,4118.9751,42742.8494,10.3771
coconut,Andhra Pradesh,Vizianagaram,2010,,,,2938.4653,31249.2378,10.6345
coconut,Andhra Pradesh,Vizianagaram,2010,,,,3461.8131,36718.8383,10.6068
coconut,Andhra Pradesh,Vizianagaram,2011,,,,3309.1182,41426.873,12.519
coconut,Andhra Pradesh,Vizianagaram,2011,,,,3876.3829,48364.8053,12.4768
coconut,Andhra Pradesh,Vizianagaram,2012,,,,3213.0564,63336.1698,19.7121
coconut,Andhra Pradesh,Vizianagaram,2012,,,,3766.3921,74517.9304,19.785
coconut,Andhra Pradesh,Vizianagaram,2013,,,,3166.4389,55399.4572,17.4958
coconut,Andhra Pradesh,Vizianagaram,2013,,,,3706.9113,64954.7245,17.5226
coconut,Andhra Pradesh,Vizianagaram,2014,,,,3120.9723,36555.6627,11.7129
coconut,Andhra Pradesh,Vizianagaram,2014,,,,3656.0707,42896.1889,11.7329
coconut,Andhra Pradesh,Vizianagaram,2015,,,,3374.5264,37587.0606,11.1385
coconut,Andhra Pradesh,Vizianagaram,2015,,,,3950.9198,44137.5116,11.1715
coconut,Andhra Pradesh,Vizianagaram,2016,,,,3414.2269,47110.3497,13.7982
coconut,Andhra Pradesh,Vizianagaram,2016,,,,3995.5925,55132.2161,13.7983
coconut,Andhra Pradesh,Vizianagaram,2017,,,,3397.0454,30279.1139,8.9134
coconut,Andhra Pradesh,Vizianagaram,2017,,,,3973.1313,35043.6975,8.8202
coconut,Andhra Pradesh,Vizianagaram,2018,,,,3424.6361,48579.5849,14.1853
coconut,Andhra Pradesh,Vizianagaram,2018,,,,4006.3706,56844.8685,14.1886
coconut,Andhra Pradesh,Vizianagaram,2019,,,,3403.1806,33975.8422,9.9836
coconut,Andhra Pradesh,Vizianagaram,2019,,,,3982.7355,39291.271,9.8654
coconut,Andhra Pradesh,Vizianagaram,2020,,,,3582.4533,35983.2008,10.0443
coconut,Andhra Pradesh,Vizianagaram,2020,,,,4187.1533,41540.7045,9.921
coconut,Andhra Pradesh,Vizianagaram,2021,,,,3545.376,35633.5397,10.0507
coconut,Andhra Pradesh,Vizianagaram,2021,,,,4145.0262,40768.9448,9.8356
coconut,Andhra Pradesh,Vizianagaram,2022,,,,3621.3774,48290.8052,13.3349
coconut,Andhra Pradesh,Vizianagaram,2022,,,,4229.5792,55767.0076,13.185
coconut,Andhra Pradesh,West Godavari,2000,,,,12590.9388,145467.4385,11.5533
coconut,Andhra Pradesh,West Godavari,2000,,,,5903.5466,68319.5605,11.5726
coconut,Andhra Pradesh,West Godavari,2001,,,,12998.6724,121907.0223,9.3784
coconut,Andhra Pradesh,West Godavari,2001,,,,6075.2802,56710.7248,9.3347
coconut,Andhra Pradesh,West Godavari,2002,,,,12906.8428,131307.8223,10.1735
coconut,Andhra Pradesh,West Godavari,2002,,,,6022.3971,61088.582,10.1436
coconut,Andhra Pradesh,West Godavari,2003,,,,12815.3844,132263.5538,10.3207
coconut,Andhra Pradesh,West Godavari,2003,,,,5992.9571,61621.9243,10.2824
coconut,Andhra Pradesh,West Godavari,2004,,,,12742.7904,145548.3067,11.422
coconut,Andhra Pradesh,West Godavari,2004,,,,5961.0637,68038.238,11.4138
coconut,Andhra Pradesh,West Godavari,2005,,,,13126.2451,159609.829,12.1596
coconut,Andhra Pradesh,West Godavari,2005,,,,6150.7885,75285.6507,12.24
coconut,Andhra Pradesh,West Godavari,2006,,,,13186.9622,222082.4282,16.8411
coconut,Andhra Pradesh,West Godavari,2006,,,,6178.0478,104622.8508,16.9346
coconut,Andhra Pradesh,West Godavari,2008,,,,13145.5182,104304.3613,7.9346
coconut,Andhra Pradesh,West Godavari,2008,,,,6115.624,48299.7189,7.8978
coconut,Andhra Pradesh,West Godavari,2009,,,,12040.68,168882.372,14.026
coconut,Andhra Pradesh,West Godavari,2009,,,,5589.2469,78900.2559,14.1164
coconut,Andhra Pradesh,West Godavari,2010,,,,11966.9934,170532.1305,14.2502
coconut,Andhra Pradesh,West Godavari,2010,,,,5570.9831,79789.0615,14.3223
coconut,Andhra Pradesh,West Godavari,2011,,,,12044.3383,200288.179,16.6292
coconut,Andhra Pradesh,West Godavari,2011,,,,5602.0587,93614.7399,16.7108
coconut,Andhra Pradesh,West Godavari,2012,,,,11850.4766,236665.2166,19.9709
coconut,Andhra Pradesh,West Godavari,2012,,,,5505.2882,110458.2273,20.064
coconut,Andhra Pradesh,West Godavari,2013,,,,12517.5913,261448.9729,20.8865
coconut,Andhra Pradesh,West Godavari,2013,,,,5821.2235,122368.0881,21.021
coconut,Andhra Pradesh,West Godavari,2014,,,,12688.8653,187603.0099,14.7849
coconut,Andhra Pradesh,West Godavari,2014,,,,5923.1733,87311.5379,14.7407
coconut,Andhra Pradesh,West Godavari,2015,,,,12747.3878,173436.1584,13.6056
coconut,Andhra Pradesh,West Godavari,2015,,,,5947.4341,80742.0466,13.5759
coconut,Andhra Pradesh,West Godavari,2016,,,,12267.6593,169323.8454,13.8025
coconut,Andhra Pradesh,West Godavari,2016,,,,5794.782,79978.7862,13.8019
coconut,Andhra Pradesh,West Godavari,2017,,,,13398.9253,191327.1967,14.2793
coconut,Andhra Pradesh,West Godavari,2017,,,,6255.1916,88947.0959,14.2197
coconut,Andhra Pradesh,West Godavari,2018,,,,13734.6206,204506.2149,14.8898
coconut,Andhra Pradesh,West Godavari,2018,,,,6418.4748,94780.5861,14.7668
coconut,Andhra Pradesh,West Godavari,2019,,,,13589.3083,400763.4244,29.4911
coconut,Andhra Pradesh,West Godavari,2019,,,,6355.7784,189224.2473,29.772
coconut,Andhra Pradesh,West Godavari,2020,,,,14149.2052,343125.3562,24.2505
coconut,Andhra Pradesh,West Godavari,2020,,,,6657.5388,162310.8678,24.38
coconut,Andhra Pradesh,West Godavari,2021,,,,15427.2991,428720.0981,27.7897
coconut,Andhra Pradesh,West Godavari,2021,,,,7261.6049,202540.6879,27.892
coconut,Andhra Pradesh,West Godavari,2022,,,,4467.6208,149965.6734,33.5672
coconut,Andhra Pradesh,West Godavari,2022,,,,2067.6179,70545.1602,34.1191
coconut,Andhra Pradesh,Y.S.R.,2000,,,,1010.6035,4337.6233,4.2921
coconut,Andhra Pradesh,Y.S.R.,2001,,,,1041.3424,3735.9828,3.5877
coconut,Andhra Pradesh,Y.S.R.,2002,,,,1082.4116,4336.013,4.0059
coconut,Andhra Pradesh,Y.S.R.,2003,,,,1081.9077,4239.8363,3.9189
coconut,Andhra Pradesh,Y.S.R.,2004,,,,1049.4051,8046.0419,7.6672
coconut,Andhra Pradesh,Y.S.R.,2005,,,,986.1636,3963.0897,4.0187
coconut,Andhra Pradesh,Y.S.R.,2006,,,,1085.1831,8799.5208,8.1088
coconut,Andhra Pradesh,Y.S.R.,2008,,,,986.4156,8968.4087,9.0919
coconut,Andhra Pradesh,Y.S.R.,2009,,,,980.8725,5744.1813,5.8562
coconut,Andhra Pradesh,Y.S.R.,2010,,,,966.7628,8426.4834,8.7162
coconut,Andhra Pradesh,Y.S.R.,2011,,,,922.9222,7401.7601,8.0199
coconut,Andhra Pradesh,Y.S.R.,2012,,,,844.3113,7281.3342,8.624
coconut,Andhra Pradesh,Y.S.R.,2013,,,,695.4041,5000.6104,7.1909
coconut,Andhra Pradesh,Y.S.R.,2014,,,,873.0345,10481.4528,12.0058
coconut,Andhra Pradesh,Y.S.R.,2015,,,,873.0345,11791.6344,13.5065
coconut,Andhra Pradesh,Y.S.R.,2016,,,,873.0345,12043.5924,13.7951
coconut,Andhra Pradesh,Y.S.R.,2017,,,,693.3884,9750.7746,14.0625
coconut,Andhra Pradesh,Y.S.R.,2018,,,,630.147,11464.089,18.1927
coconut,Andhra Pradesh,Y.S.R.,2019,,,,594.6209,5443.8045,9.1551
coconut,Andhra Pradesh,Y.S.R.,2020,,,,502.9082,6726.7747,13.3758
coconut,Andhra Pradesh,Y.S.R.,2021,,,,496.8612,6647.4079,13.3788
coconut,Andhra Pradesh,Y.S.R.,2022,,,,395.0701,7237.9975,18.3208
coconut,Assam,Baksa,1997,,,,159.5514,1429.8704,8.9618
coconut,Assam,Baksa,1998,,,,159.6615,1002.4521,6.2786
coconut,Assam,Baksa,1999,,,,169.744,1148.1434,6.764
coconut,Assam,Baksa,2000,,,,172.607,1066.9793,6.1816
coconut,Assam,Baksa,2001,,,,180.4919,1423.062,7.8844
coconut,Assam,Baksa,2002,,,,170.3399,598.7156,3.5148
coconut,Assam,Baksa,2003,,,,172.4179,1194.1171,6.9257
coconut,Assam,Baksa,2005,,,,175.519,1211.3727,6.9017
coconut,Assam,Baksa,2006,,,,1510.5624,11408.977,7.5528
coconut,Assam,Baksa,2007,,,,1407.3848,10922.9355,7.7612
coconut,Assam,Baksa,2008,,,,1434.3967,13289.7232,9.265
coconut,Assam,Baksa,2009,,,,1227.0739,11083.4818,9.0324
coconut,Assam,Baksa,2010,,,,706.8621,5592.3757,7.9116
coconut,Assam,Baksa,2011,,,,1277.3892,7473.9849,5.851
coconut,Assam,Baksa,2012,,,,728.3896,4433.9291,6.0873
coconut,Assam,Baksa,2013,,,,1327.9689,9903.8273,7.4579
coconut,Assam,Baksa,2014,,,,721.4473,5149.3133,7.1375
coconut,Assam,Baksa,2015,,,,1292.4863,9899.1531,7.659
coconut,Assam,Baksa,2016,,,,719.9656,5660.7809,7.8626
coconut,Assam,Baksa,2017,,,,719.9656,5973.5387,8.297
coconut,Assam,Baksa,2018,,,,1140.4733,8840.2662,7.7514
coconut,Assam,Baksa,2019,,,,1111.7513,8576.5114,7.7144
coconut,Assam,Baksa,2020,,,,1104.8709,8209.4314,7.4302
coconut,Assam,Baksa,2021,,,,1104.8709,8209.4314,7.4302
coconut,Assam,Baksa,2022,,,,1191.3062,8768.0872,7.3601
coconut,Assam,Barpeta,1997,,,,162.2782,1170.5149,7.213
coconut,Assam,Barpeta,1997,,,,895.3089,6457.8741,7.213
coconut,Assam,Barpeta,1998,,,,162.2782,1166.4651,7.1881
coconut,Assam,Barpeta,1998,,,,895.3089,6435.5313,7.1881
coconut,Assam,Barpeta,1999,,,,162.7121,1146.7951,7.048
coconut,Assam,Barpeta,1999,,,,897.7028,6327.009,7.048
coconut,Assam,Barpeta,2000,,,,162.7121,1247.7489,7.6684
coconut,Assam,Barpeta,2000,,,,897.7028,6883.9837,7.6684
coconut,Assam,Barpeta,2001,,,,163.4353,1188.594,7.2726
coconut,Assam,Barpeta,2001,,,,901.6925,6557.6188,7.2726
coconut,Assam,Barpeta,2002,,,,138.4138,722.7311,5.2215
coconut,Assam,Barpeta,2002,,,,763.6458,3987.3961,5.2215
coconut,Assam,Barpeta,2003,,,,137.546,869.2443,6.3197
coconut,Assam,Barpeta,2003,,,,758.8581,4795.7276,6.3197
coconut,Assam,Barpeta,2005,,,,142.0296,616.7151,4.3422
coconut,Assam,Barpeta,2005,,,,783.5948,3402.4929,4.3422
coconut,Assam,Barpeta,2006,,,,88.0815,629.1536,7.1429
coconut,Assam,Barpeta,2006,,,,485.9564,3471.1173,7.1429
coconut,Assam,Barpeta,2007,,,,224.7597,1743.9847,7.7593
coconut,Assam,Barpeta,2007,,,,1240.0267,9621.7776,7.7593
coconut,Assam,Barpeta,2008,,,,166.9065,1583.5867,9.4879
coconut,Assam,Barpeta,2008,,,,920.8435,8736.8421,9.4879
coconut,Assam,Barpeta,2009,,,,278.2739,2457.7486,8.8321
coconut,Assam,Barpeta,2009,,,,1535.2712,13559.7003,8.8321
coconut,Assam,Barpeta,2010,,,,282.179,2268.2793,8.0384
coconut,Assam,Barpeta,2010,,,,1556.8161,12514.3753,8.0384
coconut,Assam,Barpeta,2011,,,,280.7327,4554.2039,16.2226
coconut,Assam,Barpeta,2011,,,,1548.8365,25126.1015,16.2226
coconut,Assam,Barpeta,2012,,,,281.3112,1216.2189,4.3234
coconut,Assam,Barpeta,2012,,,,1552.0283,6710.0288,4.3234
coconut,Assam,Barpeta,2013,,,,279.1417,3615.2465,12.9513
coconut,Assam,Barpeta,2013,,,,1540.0589,19945.7582,12.9513
coconut,Assam,Barpeta,2014,,,,245.0083,2335.6783,9.5331
coconut,Assam,Barpeta,2014,,,,1351.7409,12886.2237,9.5331
coconut,Assam,Barpeta,2015,,,,244.5744,2555.8097,10.45
coconut,Assam,Barpeta,2015,,,,1349.347,14100.7158,10.45
coconut,Assam,Barpeta,2016,,,,234.5947,3297.1985,14.0549
coconut,Assam,Barpeta,2016,,,,1294.2879,18191.0485,14.0549
coconut,Assam,Barpeta,2017,,,,234.5947,4310.3527,18.3736
coconut,Assam,Barpeta,2017,,,,1294.2879,23780.7443,18.3736
coconut,Assam,Barpeta,2018,,,,235.8964,3551.0294,15.0533
coconut,Assam,Barpeta,2018,,,,1301.4695,19591.4648,15.0533
coconut,Assam,Barpeta,2019,,,,236.6196,3790.397,16.0189
coconut,Assam,Barpeta,2019,,,,1305.4593,20912.0853,16.0189
coconut,Assam,Barpeta,2020,,,,237.1981,3301.8268,13.9201
coconut,Assam,Barpeta,2020,,,,1308.6511,18216.5832,13.9201
coconut,Assam,Barpeta,2021,,,,237.1981,3301.8268,13.9201
coconut,Assam,Barpeta,2021,,,,1308.6511,18216.5832,13.9201
coconut,Assam,Barpeta,2022,,,,236.3303,3113.2253,13.1732
coconut,Assam,Barpeta,2022,,,,1303.8634,17176.046,13.1732
coconut,Assam,Bongaigaon,1997,,,,375.234,926.86,2.4701
coconut,Assam,Bongaigaon,1998,,,,386.4589,1459.2432,3.7759
coconut,Assam,Bongaigaon,1999,,,,424.9445,2565.7024,6.0377
coconut,Assam,Bongaigaon,2000,,,,479.4656,2749.3105,5.7341
coconut,Assam,Bongaigaon,2001,,,,507.528,4013.7207,7.9084
coconut,Assam,Bongaigaon,2002,,,,529.9779,4437.0616,8.3722
coconut,Assam,Bongaigaon,2003,,,,575.6795,4750.5583,8.2521
coconut,Assam,Bongaigaon,2005,,,,556.4367,3834.9233,6.8919
coconut,Assam,Bongaigaon,2006,,,,428.1516,2978.6201,6.9569
coconut,Assam,Bongaigaon,2007,,,,436.1694,2859.1546,6.5551
coconut,Assam,Bongaigaon,2008,,,,444.1872,3106.1035,6.9928
coconut,Assam,Bongaigaon,2009,,,,444.1872,2978.6201,6.7058
coconut,Assam,Bongaigaon,2010,,,,463.43,3747.5291,8.0865
coconut,Assam,Bongaigaon,2011,,,,493.0959,4010.5136,8.1333
coconut,Assam,Bongaigaon,2012,,,,495.5013,3523.0301,7.11
coconut,Assam,Bongaigaon,2013,,,,505.1227,5139.4226,10.1746
coconut,Assam,Bongaigaon,2014,,,,489.087,3409.9788,6.9721
coconut,Assam,Bongaigaon,2015,,,,509.1316,2844.7225,5.5874
coconut,Assam,Bongaigaon,2016,,,,510.7351,3299.3329,6.46
coconut,Assam,Bongaigaon,2017,,,,510.7351,4250.2464,8.3218
coconut,Assam,Bongaigaon,2018,,,,509.1316,4208.5537,8.2661
coconut,Assam,Bongaigaon,2019,,,,529.1761,3915.9033,7.4
coconut,Assam,Bongaigaon,2020,,,,526.7708,4199.7341,7.9726
coconut,Assam,Bongaigaon,2021,,,,526.7708,4199.7341,7.9726
coconut,Assam,Bongaigaon,2022,,,,499.5102,3865.391,7.7384
coconut,Assam,Cachar,1997,,,,1400.0,2386.0,1.7043
coconut,Assam,Cachar,1998,,,,1410.0,6666.0,4.7277
coconut,Assam,Cachar,1999,,,,1425.0,2887.0,2.026
coconut,Assam,Cachar,2000,,,,1430.0,2948.0,2.0615
coconut,Assam,Cachar,2001,,,,1431.0,2553.0,1.7841
coconut,Assam,Cachar,2002,,,,1450.0,1785.0,1.231
coconut,Assam,Cachar,2003,,,,1400.0,2168.0,1.5486
coconut,Assam,Cachar,2005,,,,1325.0,2272.0,1.7147
coconut,Assam,Cachar,2006,,,,1404.0,2847.0,2.0278
coconut,Assam,Cachar,2007,,,,999.0,980.0,0.981
coconut,Assam,Cachar,2008,,,,1049.0,3155.0,3.0076
coconut,Assam,Cachar,2009,,,,1054.0,9711.0,9.2135
coconut,Assam,Cachar,2010,,,,1004.0,3045.0,3.0329
coconut,Assam,Cachar,2011,,,,1005.0,2746.0,2.7323
coconut,Assam,Cachar,2012,,,,1058.0,2202.0,2.0813
coconut,Assam,Cachar,2013,,,,1123.0,1230.0,1.0953
coconut,Assam,Cachar,2014,,,,1072.0,3252.0,3.0336
coconut,Assam,Cachar,2015,,,,1042.0,1183.0,1.1353
coconut,Assam,Cachar,2016,,,,990.0,2762.0,2.7899
coconut,Assam,Cachar,2017,,,,990.0,3366.0,3.4
coconut,Assam,Cachar,2018,,,,991.0,1843.0,1.8597
coconut,Assam,Cachar,2019,,,,991.0,1550.0,1.5641
coconut,Assam,Cachar,2020,,,,1018.0,1262.0,1.2397
coconut,Assam,Cachar,2021,,,,1018.0,1262.0,1.2397
coconut,Assam,Cachar,2022,,,,965.0,1529.0,1.5845
coconut,Assam,Chirang,1997,,,,151.2525,464.8855,3.0736
coconut,Assam,Chirang,1998,,,,161.9007,770.1621,4.757
coconut,Assam,Chirang,1999,,,,169.1657,781.6385,4.6205
coconut,Assam,Chirang,2000,,,,189.393,1069.2995,5.6459
coconut,Assam,Chirang,2001,,,,198.5801,1379.6398,6.9475
coconut,Assam,Chirang,2002,,,,205.2549,1473.0515,7.1767
coconut,Assam,Chirang,2003,,,,217.6781,1618.9389,7.4373
coconut,Assam,Chirang,2005,,,,214.9454,1496.05,6.9601
coconut,Assam,Chirang,2006,,,,499.0526,3646.1669,7.3062
coconut,Assam,Chirang,2007,,,,534.3108,4131.5908,7.7326
coconut,Assam,Chirang,2008,,,,554.9679,4690.0682,8.4511
coconut,Assam,Chirang,2009,,,,518.293,4623.5665,8.9208
coconut,Assam,Chirang,2010,,,,529.175,4132.747,7.8098
coconut,Assam,Chirang,2011,,,,662.8833,5440.8743,8.2079
coconut,Assam,Chirang,2012,,,,687.1037,4194.7333,6.1049
coconut,Assam,Chirang,2013,,,,801.0058,5886.3461,7.3487
coconut,Assam,Chirang,2014,,,,840.9658,5990.083,7.1229
coconut,Assam,Chirang,2015,,,,732.1728,5428.9019,7.4148
coconut,Assam,Chirang,2016,,,,768.8432,5517.3572,7.1762
coconut,Assam,Chirang,2017,,,,768.8432,10367.5881,13.4847
coconut,Assam,Chirang,2018,,,,766.4713,3103.0387,4.0485
coconut,Assam,Chirang,2019,,,,771.4268,2461.7412,3.1912
coconut,Assam,Chirang,2020,,,,750.1573,4107.139,5.475
coconut,Assam,Chirang,2021,,,,750.1573,4107.139,5.475
coconut,Assam,Chirang,2022,,,,619.5222,3073.2376,4.9607
coconut,Assam,Darrang,1997,,,,704.1557,7144.2462,10.1458
coconut,Assam,Darrang,1998,,,,704.9707,3992.6605,5.6636
coconut,Assam,Darrang,1999,,,,778.3202,5128.7635,6.5895
coconut,Assam,Darrang,2000,,,,799.5101,4231.454,5.2926
coconut,Assam,Darrang,2001,,,,855.7448,7040.7418,8.2276
coconut,Assam,Darrang,2002,,,,854.1148,2308.0658,2.7023
coconut,Assam,Darrang,2003,,,,872.0446,6284.4264,7.2065
coconut,Assam,Darrang,2005,,,,881.8246,7154.0261,8.1128
coconut,Assam,Darrang,2006,,,,145.0691,342.2979,2.3596
coconut,Assam,Darrang,2007,,,,223.3086,1700.0796,7.6131
coconut,Assam,Darrang,2008,,,,334.148,1873.6735,5.6073
coconut,Assam,Darrang,2009,,,,493.072,3507.7385,7.114
coconut,Assam,Darrang,2010,,,,480.0321,2790.5429,5.8132
coconut,Assam,Darrang,2011,,,,488.182,3577.0131,7.3272
coconut,Assam,Darrang,2012,,,,493.887,4123.8747,8.3498
coconut,Assam,Darrang,2013,,,,497.147,3588.423,7.218
coconut,Assam,Darrang,2014,,,,475.1421,3184.1855,6.7015
coconut,Assam,Darrang,2015,,,,484.107,3350.4444,6.9209
coconut,Assam,Darrang,2016,,,,487.367,2701.7084,5.5435
coconut,Assam,Darrang,2017,,,,487.367,2114.097,4.3378
coconut,Assam,Darrang,2018,,,,494.702,2647.9188,5.3526
coconut,Assam,Darrang,2019,,,,502.0369,2457.2099,4.8945
coconut,Assam,Darrang,2020,,,,501.2219,1582.7203,3.1577
coconut,Assam,Darrang,2021,,,,501.2219,1582.7203,3.1577
coconut,Assam,Darrang,2022,,,,499.5919,1704.9695,3.4127
coconut,Assam,Dhemaji,1997,,,,114.0,267.0,2.3421
coconut,Assam,Dhemaji,1998,,,,113.0,580.0,5.1327
coconut,Assam,Dhemaji,1999,,,,113.0,143.0,1.2655
coconut,Assam,Dhemaji,2000,,,,114.0,688.0,6.0351
coconut,Assam,Dhemaji,2001,,,,116.0,523.0,4.5086
coconut,Assam,Dhemaji,2002,,,,118.0,588.0,4.9831
coconut,Assam,Dhemaji,2003,,,,118.0,517.0,4.3814
coconut,Assam,Dhemaji,2005,,,,98.0,348.0,3.551
coconut,Assam,Dhemaji,2006,,,,114.0,242.0,2.1228
coconut,Assam,Dhemaji,2007,,,,117.0,247.0,2.1111
coconut,Assam,Dhemaji,2008,,,,109.0,366.0,3.3578
coconut,Assam,Dhemaji,2009,,,,112.0,1204.0,10.75
coconut,Assam,Dhemaji,2010,,,,133.0,325.0,2.4436
coconut,Assam,Dhemaji,2011,,,,103.0,531.0,5.1553
coconut,Assam,Dhemaji,2012,,,,102.0,444.0,4.3529
coconut,Assam,Dhemaji,2013,,,,104.0,144.0,1.3846
coconut,Assam,Dhemaji,2014,,,,94.0,125.0,1.3298
coconut,Assam,Dhemaji,2015,,,,96.0,137.0,1.4271
coconut,Assam,Dhemaji,2016,,,,94.0,375.0,3.9894
coconut,Assam,Dhemaji,2017,,,,94.0,396.0,4.2128
coconut,Assam,Dhemaji,2018,,,,100.0,158.0,1.58
